---------- Consulta 1 ----------
{'load_database': ['Airports']}
generator
Aeropuerto(id='00A', nombre='heliport', latitud=40.07080078125, longitud=-74.93360137939453, iso='US')
Aeropuerto(id='16AR', nombre='small_airport', latitud=35.30110168457031, longitud=-92.57330322265625, iso='US')
Aeropuerto(id='16AZ', nombre='small_airport', latitud=34.5088996887207, longitud=-112.68000030517578, iso='US')
Aeropuerto(id='16CA', nombre='heliport', latitud=37.719398498535156, longitud=-122.4990005493164, iso='US')
Aeropuerto(id='16CL', nombre='heliport', latitud=38.08330154418945, longitud=-120.54100036621094, iso='US')
Aeropuerto(id='16CO', nombre='small_airport', latitud=39.40995, longitud=-108.085667, iso='US')
Aeropuerto(id='16DE', nombre='heliport', latitud=39.7809055556, longitud=-75.55576666670001, iso='US')
Aeropuerto(id='16FA', nombre='small_airport', latitud=26.030899047851562, longitud=-81.0386962890625, iso='US')
Aeropuerto(id='16FD', nombre='small_airport', latitud=29.405000686645508, longitud=-81.49590301513672, iso='US')
Aeropuerto(id='16FL', nombre='small_airport', latitud=30.725200653076172, longitud=-87.20140075683594, iso='US')
Aeropuerto(id='16GA', nombre='heliport', latitud=33.885101318359375, longitud=-84.46269989013672, iso='US')
Aeropuerto(id='16IA', nombre='small_airport', latitud=41.88079833984375, longitud=-94.7771987915039, iso='US')
Aeropuerto(id='16ID', nombre='heliport', latitud=42.3163986206, longitud=-111.299003601, iso='US')
Aeropuerto(id='16II', nombre='small_airport', latitud=41.183101654052734, longitud=-86.93360137939453, iso='US')
Aeropuerto(id='16IL', nombre='small_airport', latitud=42.06669998168945, longitud=-88.8333969116211, iso='US')
Aeropuerto(id='16IN', nombre='heliport', latitud=37.984798431396484, longitud=-87.57219696044922, iso='US')
Aeropuerto(id='16IS', nombre='small_airport', latitud=37.57780075073242, longitud=-89.00920104980469, iso='US')
Aeropuerto(id='16K', nombre='seaplane_base', latitud=55.803, longitud=-133.597, iso='US')
Aeropuerto(id='16KY', nombre='small_airport', latitud=38.444000244140625, longitud=-83.1227035522461, iso='US')
Aeropuerto(id='16LA', nombre='heliport', latitud=30.084999084472656, longitud=-91.92389678955078, iso='US')
Aeropuerto(id='16LL', nombre='heliport', latitud=42.29999923706055, longitud=-88.38059997558594, iso='US')
Aeropuerto(id='16LS', nombre='closed', latitud=30.944401, longitud=-91.7939, iso='US')
Aeropuerto(id='16MA', nombre='heliport', latitud=42.709800720214844, longitud=-71.15059661865234, iso='US')
Aeropuerto(id='16MD', nombre='small_airport', latitud=39.668611, longitud=-75.960278, iso='US')
Aeropuerto(id='16MI', nombre='small_airport', latitud=42.889198303222656, longitud=-83.8666000366211, iso='US')
Aeropuerto(id='16MN', nombre='seaplane_base', latitud=48.83190155029297, longitud=-94.70439910888672, iso='US')
Aeropuerto(id='16MO', nombre='small_airport', latitud=38.405601501464844, longitud=-91.15740203857422, iso='US')
Aeropuerto(id='16MS', nombre='heliport', latitud=34.80670166015625, longitud=-88.20999908447266, iso='US')
Aeropuerto(id='16MT', nombre='small_airport', latitud=45.40520095825195, longitud=-109.12999725341797, iso='US')
Aeropuerto(id='16NC', nombre='small_airport', latitud=36.19609832763672, longitud=-76.66529846191406, iso='US')
Aeropuerto(id='16NE', nombre='small_airport', latitud=40.560001373291016, longitud=-96.49169921875, iso='US')
Aeropuerto(id='16NH', nombre='seaplane_base', latitud=43.60419845581055, longitud=-71.51249694824219, iso='US')
Aeropuerto(id='16NJ', nombre='seaplane_base', latitud=39.93730163574219, longitud=-74.13569641113281, iso='US')
Aeropuerto(id='16NK', nombre='heliport', latitud=42.16239929199219, longitud=-75.12799835205078, iso='US')
Aeropuerto(id='16NY', nombre='closed', latitud=42.939804, longitud=-76.114899, iso='US')
Aeropuerto(id='16OH', nombre='heliport', latitud=41.35419845581055, longitud=-81.70819854736328, iso='US')
Aeropuerto(id='16OI', nombre='small_airport', latitud=40.125301361083984, longitud=-84.5824966430664, iso='US')
Aeropuerto(id='16OK', nombre='closed', latitud=35.466702, longitud=-97.200302, iso='US')
Aeropuerto(id='16OR', nombre='heliport', latitud=44.14759826660156, longitud=-123.05999755859375, iso='US')
Aeropuerto(id='16PA', nombre='small_airport', latitud=40.180599212646484, longitud=-80.12760162353516, iso='US')
Aeropuerto(id='16PN', nombre='heliport', latitud=40.3966825974, longitud=-80.15811681750002, iso='US')
Aeropuerto(id='16S', nombre='small_airport', latitud=42.99850082397461, longitud=-123.30999755859375, iso='US')
Aeropuerto(id='16SC', nombre='small_airport', latitud=34.625099182128906, longitud=-81.89839935302734, iso='US')
Aeropuerto(id='16TA', nombre='small_airport', latitud=30.919700622558594, longitud=-103.78299713134766, iso='US')
Aeropuerto(id='16TE', nombre='small_airport', latitud=32.697601318359375, longitud=-95.20770263671875, iso='US')
Aeropuerto(id='16TN', nombre='heliport', latitud=35.150299072265625, longitud=-86.5553970336914, iso='US')
Aeropuerto(id='16TS', nombre='small_airport', latitud=32.22269821166992, longitud=-95.31800079345703, iso='US')
Aeropuerto(id='16TX', nombre='small_airport', latitud=32.263999938964844, longitud=-98.1072998046875, iso='US')
Aeropuerto(id='16VA', nombre='heliport', latitud=39.15010070800781, longitud=-78.21640014648438, iso='US')
Aeropuerto(id='16W', nombre='small_airport', latitud=46.58319854736328, longitud=-118.0009994506836, iso='US')
Aeropuerto(id='16WA', nombre='small_airport', latitud=47.84469985961914, longitud=-117.69400024414062, iso='US')
Aeropuerto(id='16WI', nombre='seaplane_base', latitud=46.12160110473633, longitud=-89.12100219726562, iso='US')
Aeropuerto(id='16X', nombre='small_airport', latitud=33.0806999206543, longitud=-97.35890197753906, iso='US')
Aeropuerto(id='16XA', nombre='heliport', latitud=33.709586, longitud=-96.5838, iso='US')
Aeropuerto(id='16XS', nombre='small_airport', latitud=30.404367, longitud=-95.35985, iso='US')
Aeropuerto(id='16Z', nombre='seaplane_base', latitud=62.9580001831, longitud=-155.593002319, iso='US')
Aeropuerto(id='17AK', nombre='heliport', latitud=55.382999420166016, longitud=-131.73500061035156, iso='US')
Aeropuerto(id='17AL', nombre='heliport', latitud=31.380199432373047, longitud=-85.5802993774414, iso='US')
Aeropuerto(id='17AR', nombre='small_airport', latitud=34.5531005859375, longitud=-92.09140014648438, iso='US')
Aeropuerto(id='17AZ', nombre='heliport', latitud=33.31330108642578, longitud=-111.68699645996094, iso='US')
Aeropuerto(id='17CA', nombre='heliport', latitud=37.9541015625, longitud=-122.33699798583984, iso='US')
Aeropuerto(id='17CL', nombre='small_airport', latitud=37.0880012512, longitud=-122.274002075, iso='US')
Aeropuerto(id='17CO', nombre='small_airport', latitud=40.272258, longitud=-105.032625, iso='US')
Aeropuerto(id='17FA', nombre='small_airport', latitud=26.71339988708496, longitud=-81.535400390625, iso='US')
Aeropuerto(id='17FD', nombre='heliport', latitud=27.899999618530273, longitud=-81.84510040283203, iso='US')
Aeropuerto(id='17FL', nombre='small_airport', latitud=29.2803001404, longitud=-82.1248016357, iso='US')
Aeropuerto(id='17GA', nombre='small_airport', latitud=33.46670150756836, longitud=-84.86609649658203, iso='US')
Aeropuerto(id='17ID', nombre='small_airport', latitud=44.41389846801758, longitud=-116.59100341796875, iso='US')
Aeropuerto(id='17II', nombre='small_airport', latitud=41.45000076293945, longitud=-86.51029968261719, iso='US')
Aeropuerto(id='17IN', nombre='small_airport', latitud=38.97840118408203, longitud=-85.10970306396484, iso='US')
Aeropuerto(id='17KS', nombre='small_airport', latitud=38.50279998779297, longitud=-95.67720031738281, iso='US')
Aeropuerto(id='17KY', nombre='small_airport', latitud=37.39390182495117, longitud=-87.25890350341797, iso='US')
Aeropuerto(id='17LA', nombre='closed', latitud=29.2708, longitud=-89.3545, iso='US')
Aeropuerto(id='17LL', nombre='small_airport', latitud=40.16059875488281, longitud=-88.4103012084961, iso='US')
Aeropuerto(id='17LS', nombre='small_airport', latitud=30.611979, longitud=-91.985704, iso='US')
Aeropuerto(id='17MA', nombre='heliport', latitud=42.504798889160156, longitud=-71.77839660644531, iso='US')
Aeropuerto(id='17ME', nombre='small_airport', latitud=47.2025, longitud=-67.991667, iso='US')
Aeropuerto(id='17MI', nombre='heliport', latitud=42.41780090332031, longitud=-83.18299865722656, iso='US')
Aeropuerto(id='17MN', nombre='seaplane_base', latitud=46.7169, longitud=-93.210197, iso='US')
Aeropuerto(id='17MO', nombre='small_airport', latitud=38.98500061035156, longitud=-91.53489685058594, iso='US')
Aeropuerto(id='17MS', nombre='heliport', latitud=32.373600006103516, longitud=-90.82360076904297, iso='US')
Aeropuerto(id='17MT', nombre='small_airport', latitud=48.10710144042969, longitud=-114.177001953125, iso='US')
Aeropuerto(id='17MU', nombre='small_airport', latitud=39.682791, longitud=-94.372097, iso='US')
Aeropuerto(id='17NC', nombre='small_airport', latitud=34.46630096435547, longitud=-78.32859802246094, iso='US')
Aeropuerto(id='17NE', nombre='heliport', latitud=40.15719986, longitud=-97.17639923, iso='US')
Aeropuerto(id='17NH', nombre='heliport', latitud=42.82389831542969, longitud=-71.36499786376953, iso='US')
Aeropuerto(id='17NJ', nombre='heliport', latitud=40.48619842529297, longitud=-74.32209777832031, iso='US')
Aeropuerto(id='17NK', nombre='small_airport', latitud=42.53950119018555, longitud=-76.94830322265625, iso='US')
Aeropuerto(id='17NY', nombre='heliport', latitud=42.84870147705078, longitud=-77.92030334472656, iso='US')
Aeropuerto(id='17OH', nombre='small_airport', latitud=41.24259948730469, longitud=-82.27020263671875, iso='US')
Aeropuerto(id='17OI', nombre='small_airport', latitud=39.22669982910156, longitud=-83.31770324707031, iso='US')
Aeropuerto(id='17OK', nombre='small_airport', latitud=36.525001525878906, longitud=-97.75869750976562, iso='US')
Aeropuerto(id='17OR', nombre='small_airport', latitud=43.264198303222656, longitud=-123.11000061035156, iso='US')
Aeropuerto(id='17PA', nombre='heliport', latitud=40.44179916381836, longitud=-75.32460021972656, iso='US')
Aeropuerto(id='17PN', nombre='heliport', latitud=41.1697998046875, longitud=-75.34300231933594, iso='US')
Aeropuerto(id='17PS', nombre='small_airport', latitud=41.579200744628906, longitud=-79.44170379638672, iso='US')
Aeropuerto(id='17S', nombre='small_airport', latitud=45.323699951171875, longitud=-123.05400085449219, iso='US')
Aeropuerto(id='17SC', nombre='small_airport', latitud=34.53260040283203, longitud=-81.88619995117188, iso='US')
Aeropuerto(id='17SD', nombre='small_airport', latitud=44.818642, longitud=-96.564016, iso='US')
Aeropuerto(id='17TA', nombre='heliport', latitud=32.80099868774414, longitud=-97.17949676513672, iso='US')
Aeropuerto(id='17TE', nombre='small_airport', latitud=29.929100036621094, longitud=-98.94029998779297, iso='US')
Aeropuerto(id='17TN', nombre='small_airport', latitud=36.299400329589844, longitud=-82.60420227050781, iso='US')
Aeropuerto(id='17TS', nombre='heliport', latitud=30.384700775146484, longitud=-103.66899871826172, iso='US')
Aeropuerto(id='17TX', nombre='small_airport', latitud=32.448699951171875, longitud=-98.25499725341797, iso='US')
Aeropuerto(id='17U', nombre='small_airport', latitud=40.26369857788086, longitud=-112.02100372314453, iso='US')
Aeropuerto(id='17VA', nombre='closed', latitud=37.280899, longitud=-82.102097, iso='US')
Aeropuerto(id='17WA', nombre='heliport', latitud=47.86819839477539, longitud=-121.75299835205078, iso='US')
Aeropuerto(id='17WI', nombre='small_airport', latitud=43.03609848022461, longitud=-88.89320373535156, iso='US')
Aeropuerto(id='17XA', nombre='small_airport', latitud=32.017778, longitud=-95.7969444445, iso='US')
Aeropuerto(id='17XS', nombre='small_airport', latitud=32.177799224853516, longitud=-98.43499755859375, iso='US')
Aeropuerto(id='18AA', nombre='small_airport', latitud=59.313222, longitud=-135.72322, iso='US')
Aeropuerto(id='18AK', nombre='heliport', latitud=58.33219909667969, longitud=-134.4969940185547, iso='US')
Aeropuerto(id='18AL', nombre='heliport', latitud=31.816699981689453, longitud=-85.65180206298828, iso='US')
Aeropuerto(id='18AR', nombre='small_airport', latitud=36.344200134277344, longitud=-93.83170318603516, iso='US')
Aeropuerto(id='18AZ', nombre='small_airport', latitud=33.81809997558594, longitud=-111.89800262451172, iso='US')
Aeropuerto(id='18CA', nombre='heliport', latitud=35.55500030517578, longitud=-120.71900177001953, iso='US')
Aeropuerto(id='18CL', nombre='small_airport', latitud=39.2859992980957, longitud=-121.69400024414062, iso='US')
Aeropuerto(id='18CO', nombre='heliport', latitud=40.0807991027832, longitud=-108.80400085449219, iso='US')
Aeropuerto(id='18FA', nombre='closed', latitud=27.099405, longitud=-80.296005, iso='US')
Aeropuerto(id='18FD', nombre='small_airport', latitud=30.853394, longitud=-86.667214, iso='US')
Aeropuerto(id='18FL', nombre='heliport', latitud=27.729799270629883, longitud=-82.47540283203125, iso='US')
Aeropuerto(id='18GA', nombre='small_airport', latitud=33.693199157714844, longitud=-83.65769958496094, iso='US')
Aeropuerto(id='18ID', nombre='heliport', latitud=43.13890075683594, longitud=-115.69400024414062, iso='US')
Aeropuerto(id='18II', nombre='small_airport', latitud=40.1199989319, longitud=-86.0682983398, iso='US')
Aeropuerto(id='18IL', nombre='heliport', latitud=41.79699, longitud=-87.887281, iso='US')
Aeropuerto(id='18IN', nombre='small_airport', latitud=39.27840042114258, longitud=-87.4135971069336, iso='US')
Aeropuerto(id='18IS', nombre='closed', latitud=42.069374, longitud=-88.174813, iso='US')
Aeropuerto(id='18JY', nombre='small_airport', latitud=46.284698486328125, longitud=-123.44300079345703, iso='US')
Aeropuerto(id='18K', nombre='small_airport', latitud=37.38420104980469, longitud=-100.18599700927734, iso='US')
Aeropuerto(id='18KS', nombre='small_airport', latitud=37.37089920043945, longitud=-97.1072998046875, iso='US')
Aeropuerto(id='18KY', nombre='heliport', latitud=36.86259841918945, longitud=-88.35279846191406, iso='US')
Aeropuerto(id='18LA', nombre='heliport', latitud=31.383499145507812, longitud=-92.40010070800781, iso='US')
Aeropuerto(id='18LS', nombre='heliport', latitud=29.89189910888672, longitud=-92.16829681396484, iso='US')
Aeropuerto(id='18MA', nombre='heliport', latitud=42.72779846191406, longitud=-71.16829681396484, iso='US')
Aeropuerto(id='18MD', nombre='heliport', latitud=39.780906, longitud=-75.555767, iso='US')
Aeropuerto(id='18ME', nombre='small_airport', latitud=43.893597, longitud=-69.495406, iso='US')
Aeropuerto(id='18MI', nombre='heliport', latitud=42.95859909057617, longitud=-84.6405029296875, iso='US')
Aeropuerto(id='18MN', nombre='small_airport', latitud=46.23720169067383, longitud=-94.59310150146484, iso='US')
Aeropuerto(id='18MO', nombre='small_airport', latitud=36.96260070800781, longitud=-93.17070007324219, iso='US')
Aeropuerto(id='18MT', nombre='small_airport', latitud=45.215999603271484, longitud=-113.4990005493164, iso='US')
Aeropuerto(id='18NC', nombre='small_airport', latitud=35.888999938964844, longitud=-81.61370086669922, iso='US')
Aeropuerto(id='18NE', nombre='small_airport', latitud=40.51390075683594, longitud=-97.61060333251953, iso='US')
Aeropuerto(id='18NJ', nombre='heliport', latitud=40.279598236083984, longitud=-74.32929992675781, iso='US')
Aeropuerto(id='18NY', nombre='small_airport', latitud=42.01649856567383, longitud=-74.04900360107422, iso='US')
Aeropuerto(id='18OH', nombre='small_airport', latitud=41.25619888305664, longitud=-82.143798828125, iso='US')
Aeropuerto(id='18OI', nombre='small_airport', latitud=41.42340087890625, longitud=-82.98269653320312, iso='US')
Aeropuerto(id='18OK', nombre='heliport', latitud=34.6100997925, longitud=-98.4354019165, iso='US')
Aeropuerto(id='18OR', nombre='small_airport', latitud=45.0918655396, longitud=-123.182350159, iso='US')
Aeropuerto(id='18PA', nombre='small_airport', latitud=40.30009841918945, longitud=-75.08290100097656, iso='US')
Aeropuerto(id='18PN', nombre='small_airport', latitud=40.065399169921875, longitud=-77.69280242919922, iso='US')
Aeropuerto(id='18SC', nombre='small_airport', latitud=34.27399826049805, longitud=-81.77339935302734, iso='US')
Aeropuerto(id='18TA', nombre='small_airport', latitud=30.13629913330078, longitud=-99.74369812011719, iso='US')
Aeropuerto(id='18TE', nombre='small_airport', latitud=32.585201263427734, longitud=-95.06390380859375, iso='US')
Aeropuerto(id='18TN', nombre='heliport', latitud=35.387956, longitud=-85.380258, iso='US')
Aeropuerto(id='18TS', nombre='heliport', latitud=30.273799896240234, longitud=-97.73419952392578, iso='US')
Aeropuerto(id='18TX', nombre='small_airport', latitud=32.95249938964844, longitud=-96.22810363769531, iso='US')
Aeropuerto(id='18VA', nombre='heliport', latitud=37.10380172729492, longitud=-79.30110168457031, iso='US')
